views,comments,AFRAID,AMUSED,ANGRY,ANNOYED,DONT_CARE,HAPPY,INSPIRED,SAD
13327101,669,0.091210989,0.123225361,0.116102,0.138040609,0.133860342,0.105990376,0.187563073,0.104007249
4190393,224,0.099318665,0.117577498,0.111852614,0.131164873,0.128925808,0.104667168,0.200346006,0.106147369
294961,15,0.102824626,0.107495188,0.119325216,0.132429881,0.129605297,0.115951616,0.186390436,0.105977739
843859,137,0.092822027,0.114436438,0.125306277,0.130458612,0.127930087,0.100636708,0.191014383,0.117395468
656400,70,0.111606096,0.130074033,0.110113407,0.123348898,0.123964341,0.100524769,0.189555487,0.11081297
855052,79,0.095119777,0.116830948,0.120780939,0.131575677,0.132154125,0.106480019,0.185729842,0.111328673
282994,36,0.090912987,0.123020426,0.115619134,0.131543173,0.13445235,0.110059373,0.18920675,0.105185807
1358292,233,0.096248481,0.122983305,0.117699172,0.137492747,0.135211278,0.107918089,0.182609108,0.099837821
580298,93,0.099656288,0.128961492,0.113811004,0.134419659,0.12723781,0.10935562,0.183385722,0.103172406
2161846,66,0.097441673,0.127010758,0.11026459,0.127983663,0.130901491,0.108109975,0.196432634,0.101855216
375734,16,0.080941224,0.121641503,0.10088479,0.128095582,0.145398667,0.115873875,0.212695909,0.094468451
1410164,272,0.100932248,0.129293855,0.108828714,0.129841632,0.136713692,0.109166662,0.187064118,0.098159079
665947,90,0.110709233,0.125361317,0.117531817,0.129751709,0.122659175,0.103245212,0.181334616,0.109406922
1056435,80,0.106496681,0.116132678,0.125321654,0.126166206,0.126212783,0.104308634,0.1798783,0.115483064
4204848,109,0.085254986,0.130019192,0.110783344,0.13357645,0.139055023,0.111977777,0.186277103,0.103056124
1002304,134,0.087709528,0.126338745,0.123614697,0.132634277,0.129133113,0.105598829,0.187976137,0.106994674
679711,45,0.076642242,0.129361111,0.115397125,0.128620759,0.138022235,0.110863279,0.187642411,0.113450838
329964,55,0.088103155,0.12573476,0.111971731,0.132061195,0.136862434,0.114180956,0.18880975,0.102276019
1486853,174,0.101727132,0.114974166,0.119251676,0.134317268,0.125245958,0.104237972,0.190983599,0.109262229
321896,92,0.09703442,0.109915344,0.123130316,0.136643032,0.128063299,0.103939682,0.193745539,0.107528369
2350678,99,0.082348192,0.125538204,0.105465618,0.131493877,0.143325294,0.11415975,0.198508899,0.099160166
501256,54,0.101385682,0.132497011,0.112880256,0.128920706,0.122742492,0.1096489,0.19266439,0.099260564
504508,91,0.101215553,0.116729527,0.116818299,0.132026932,0.127107289,0.111088787,0.191780645,0.103232968
250722,62,0.098297295,0.119696346,0.117354557,0.13619173,0.136841353,0.107023899,0.182553643,0.102041177
1032549,151,0.094779346,0.119564868,0.114092501,0.134686331,0.129777481,0.104794756,0.199095815,0.103208903
556147,62,0.107199847,0.114796612,0.120258586,0.128070848,0.120960058,0.10267887,0.191464637,0.114570543
657688,85,0.13643937,0.106167646,0.132648513,0.131946662,0.118865676,0.098437239,0.160198387,0.115296507
445781,56,0.087487384,0.124308725,0.110843796,0.131655145,0.136317893,0.113823373,0.197730227,0.097833457
996736,66,0.120178642,0.125040738,0.113565638,0.123416848,0.124612946,0.103391912,0.179149979,0.110643297
672797,68,0.091854941,0.12088793,0.118271359,0.1353919,0.133752502,0.105715575,0.184954092,0.109171701
185275,12,0.122944265,0.121598496,0.109392788,0.124910049,0.130602134,0.104060502,0.179327478,0.107164288
1137771,219,0.096969784,0.115429125,0.11396564,0.129956854,0.126261223,0.107420992,0.202735466,0.107260915
2724208,838,0.097094169,0.114455758,0.125849052,0.139469781,0.125859757,0.103490438,0.191162125,0.10261892
1074170,97,0.105136892,0.109177857,0.128317195,0.134014418,0.125110279,0.098776089,0.185528876,0.113938395
1008394,102,0.088279623,0.117322746,0.114780402,0.135541156,0.136681962,0.111372791,0.197680584,0.098340735
513090,45,0.099211957,0.121170814,0.114857089,0.132742408,0.129164688,0.102129533,0.194418171,0.106305341
5842377,383,0.102826205,0.111516094,0.130834286,0.136002503,0.124233677,0.099407118,0.18516335,0.110016767
1714168,166,0.085093212,0.112810365,0.123691923,0.13286454,0.131618968,0.100851879,0.199076683,0.11399243
417769,39,0.088394272,0.130916439,0.10897155,0.129815265,0.137762872,0.109834187,0.193533867,0.100771549
1044038,218,0.095416563,0.120119537,0.120058203,0.1357547,0.128808926,0.105091549,0.191366419,0.103384104
602024,81,0.090670957,0.135786041,0.111128329,0.129573381,0.133549504,0.106114579,0.193459075,0.099718133
724833,41,0.092700016,0.121881594,0.112112098,0.133241075,0.141597507,0.109307608,0.184157457,0.105002646
385647,172,0.108196277,0.109307219,0.131917569,0.142325709,0.122688715,0.101409416,0.180188968,0.103966127
583322,53,0.098831379,0.120161616,0.115290804,0.132608278,0.129844335,0.112287513,0.186413344,0.104562732
421212,33,0.138762734,0.103331036,0.127342245,0.125433748,0.114007446,0.098132728,0.178239577,0.114750487
1084634,180,0.088992053,0.124248061,0.108806059,0.133660626,0.13845629,0.110984733,0.191535824,0.103316354
522550,53,0.092997001,0.113114534,0.118835321,0.132110207,0.132693531,0.104429377,0.193032638,0.112787391
344618,15,0.099275203,0.119414604,0.11504225,0.135613565,0.132645828,0.105920585,0.187763363,0.104324602
794615,93,0.07074278,0.120970664,0.121478586,0.138083167,0.135299016,0.105457992,0.208176796,0.099791
1491698,278,0.10238085,0.12432682,0.1177263,0.128516729,0.122387028,0.10407477,0.2008421,0.099745403
313572,23,0.091857275,0.128217039,0.107333301,0.128961627,0.139365191,0.107815526,0.19911865,0.097331391
379382,43,0.086963858,0.125701656,0.103615684,0.126090637,0.152090945,0.11098593,0.194559948,0.099991342
1110781,120,0.112054716,0.11961502,0.114629937,0.127872843,0.126066076,0.10104522,0.1875128,0.111203387
1935213,111,0.094131512,0.122055574,0.116173368,0.131742897,0.13765393,0.103343949,0.182712171,0.1121866
197139,29,0.104082932,0.119926626,0.114015022,0.130849582,0.128566979,0.108709116,0.187137973,0.10671177
4016531,243,0.097247375,0.116001776,0.114436942,0.132776671,0.129885977,0.104601782,0.197805448,0.107244028
352285,40,0.099119624,0.109738827,0.118455304,0.129673586,0.132174113,0.102486432,0.189920559,0.118431554
1636425,212,0.11555559,0.108857321,0.124460147,0.131198723,0.119576482,0.10245279,0.184745607,0.11315334
1594241,87,0.079941063,0.130920131,0.108475417,0.136697624,0.145817447,0.10633327,0.192556627,0.099258421
411647,41,0.100485238,0.123358112,0.114962947,0.13251697,0.130177269,0.108443988,0.183572021,0.106483454
330238,37,0.092837666,0.111202395,0.125645495,0.13325159,0.131482069,0.103375386,0.191941106,0.110264293
176245,76,0.09246663,0.110978026,0.119332367,0.135786462,0.123291961,0.10412513,0.206171628,0.107847797
273396,99,0.087764884,0.107766016,0.117100602,0.134725713,0.125285233,0.104372789,0.220789837,0.102194925
204410,30,0.089371879,0.110106017,0.121560993,0.137221334,0.130806615,0.104747079,0.197878278,0.108307805
433202,152,0.089386318,0.109545593,0.125091621,0.137160663,0.123370214,0.099160134,0.210389899,0.105895557
304800,46,0.089450245,0.119440279,0.115735625,0.1292108,0.129893115,0.102921899,0.207916784,0.105431253
236002,82,0.094682068,0.112999993,0.124868796,0.138840838,0.126897834,0.103271101,0.195415938,0.103023432
375491,30,0.098927202,0.119868987,0.122721975,0.130838957,0.130542898,0.10635976,0.18549987,0.105240351
429084,27,0.107434391,0.11252797,0.121418655,0.133767372,0.128344008,0.102222456,0.186670756,0.107614392
723599,108,0.09340451,0.108177702,0.127581064,0.134703422,0.130352246,0.103326662,0.193560359,0.108894033
1893522,139,0.088778974,0.121513579,0.118400819,0.132389537,0.133630049,0.108808737,0.197687386,0.098790919
487630,65,0.103735042,0.131618585,0.116785507,0.128450719,0.127788857,0.101516772,0.187777119,0.102327399
258922,57,0.086923295,0.12023647,0.121023604,0.132454596,0.129244539,0.101695267,0.215384491,0.093037737
456095,45,0.112737187,0.103908925,0.133672721,0.135113969,0.121789722,0.099584033,0.177771334,0.115422109
558734,29,0.114092468,0.121999246,0.112736969,0.127076353,0.12999544,0.104662993,0.17983626,0.109600272
1314201,80,0.093541877,0.125396115,0.110685558,0.13120051,0.133283172,0.109212967,0.194857014,0.101822785
242975,51,0.107694365,0.114614434,0.117551588,0.127330298,0.125405526,0.108911079,0.183311019,0.115181691
900005,89,0.080883069,0.130493632,0.104644687,0.134079949,0.143485833,0.111576537,0.19786039,0.096975904
223082,36,0.089645735,0.116063148,0.113607973,0.131030611,0.137515037,0.109116727,0.196974918,0.106045851
1630525,255,0.098686553,0.126087868,0.108789789,0.129436398,0.137352593,0.110370087,0.190852679,0.098424031
487378,36,0.113579423,0.111129922,0.121698903,0.137197142,0.12336569,0.10650827,0.183229331,0.10329132
1294705,226,0.092272832,0.114406009,0.110432226,0.124091545,0.15417073,0.106499577,0.188577455,0.109549626
429967,33,0.085462176,0.118952867,0.111028544,0.131205172,0.137567591,0.10176329,0.212961118,0.101059243
909508,63,0.132529704,0.112699311,0.117686655,0.122686879,0.119518092,0.10383655,0.179560111,0.111482699
644637,66,0.1198114,0.115522865,0.122903421,0.120246147,0.116114581,0.101452028,0.182955824,0.120993734
554794,92,0.094650474,0.12296343,0.114057015,0.135283638,0.131995596,0.105729363,0.196065238,0.099255245
565020,127,0.103720941,0.120384813,0.118413527,0.131539412,0.130965841,0.109895752,0.181587994,0.10349172
457492,19,0.100242519,0.12335817,0.110721775,0.12648488,0.134300295,0.121018818,0.185174885,0.098698657
512588,31,0.088892036,0.117712993,0.110542608,0.128108112,0.139828147,0.109889463,0.195483398,0.109543245
438972,58,0.090513685,0.11491772,0.118108942,0.135179646,0.133736188,0.110606001,0.191765965,0.105171854
590570,111,0.102350356,0.11495203,0.117014288,0.126587922,0.127936591,0.108041012,0.185847699,0.117270103
482996,43,0.097101264,0.132585,0.114442285,0.130173157,0.128750535,0.107159279,0.193352509,0.096435971
3707266,230,0.099362329,0.118882542,0.121131672,0.136690959,0.130045264,0.104698217,0.181099036,0.10808998
1848521,99,0.092266134,0.134473978,0.112647436,0.129681548,0.13480306,0.111486184,0.18049645,0.10414521
651151,42,0.109140974,0.12602075,0.11257401,0.125479545,0.123258186,0.108186214,0.189130799,0.106209523
642201,94,0.099520372,0.125038732,0.11589713,0.131360669,0.126171072,0.106818197,0.184521471,0.110672358
363202,116,0.105292433,0.10582171,0.119150678,0.132631664,0.128062981,0.11118358,0.185135967,0.112720987
1285775,84,0.09556615,0.126956892,0.12192838,0.132152766,0.135746532,0.110860183,0.177430291,0.099358806
532759,116,0.104960536,0.12070658,0.117350349,0.133323945,0.130046843,0.102135566,0.186932129,0.104544053
241858,26,0.090264527,0.126879185,0.112360838,0.130705943,0.135455744,0.108811751,0.195305586,0.100216426
764982,24,0.107381845,0.128515379,0.113051893,0.125546607,0.124595769,0.103835271,0.187076463,0.109996772
417728,124,0.110090865,0.111832295,0.121599752,0.134255411,0.126513666,0.107103052,0.173065518,0.115539441
346702,50,0.09788398,0.120208967,0.117896689,0.130050161,0.128131192,0.109863984,0.190684147,0.105280879
368513,24,0.092951966,0.121033133,0.111886847,0.132000028,0.135231899,0.108693018,0.19655362,0.10164949
1022333,68,0.087957642,0.12505701,0.113255966,0.132925093,0.131759322,0.108223114,0.200551263,0.100270591
817651,42,0.097587039,0.122204669,0.104820032,0.124186353,0.123914258,0.117152698,0.208709365,0.101425586
930647,89,0.094121546,0.116589875,0.120589576,0.135027725,0.13338137,0.11077574,0.185908198,0.10360597
505714,51,0.087983686,0.120975765,0.114806041,0.136207445,0.135468615,0.109376047,0.195654938,0.099527464
774492,36,0.091202349,0.120977535,0.117583766,0.134966283,0.135116188,0.105975797,0.190010493,0.104167588
212202,22,0.110641455,0.116881997,0.116618677,0.131190756,0.127416175,0.107054791,0.187477884,0.102718264
389420,117,0.108031806,0.130339449,0.11050769,0.12887071,0.123445537,0.103664763,0.195456183,0.099683862
326663,35,0.094423379,0.115798147,0.114851989,0.135721733,0.128501248,0.102481942,0.203920695,0.104300867
1205867,144,0.096434974,0.119926364,0.115914616,0.136350817,0.133430372,0.109166794,0.184619323,0.10415674
837508,42,0.114565753,0.126055962,0.115556063,0.122926255,0.123143705,0.100504434,0.180464581,0.116783248
1013266,67,0.090953602,0.115999495,0.11330767,0.131831627,0.135090906,0.110741696,0.193223521,0.108851482
401015,50,0.145506538,0.123230585,0.107289436,0.120919181,0.119861073,0.102268464,0.174841963,0.106082759
1065681,53,0.083225284,0.125764876,0.105280705,0.128825136,0.143634621,0.111182359,0.195599968,0.106487052
612934,90,0.109555065,0.121550044,0.113993116,0.129185001,0.127991371,0.112551402,0.179292055,0.105881946
2634359,468,0.107587903,0.110514439,0.11505847,0.132038527,0.124698909,0.106760787,0.194569595,0.108771369
13155478,1604,0.091649691,0.120300966,0.112389806,0.133231059,0.131258447,0.102800307,0.202433376,0.105936348
382985,21,0.087610503,0.121226588,0.117598719,0.135634582,0.134094445,0.104551257,0.196197329,0.103086576
1765153,147,0.092143457,0.129977463,0.11059122,0.129213779,0.134827535,0.115927107,0.192127461,0.095191978
3303825,505,0.091808876,0.10948881,0.127835149,0.139356755,0.124618199,0.102332516,0.195960446,0.108599249
2954577,448,0.098024048,0.130992291,0.113127167,0.131395326,0.132771538,0.108197687,0.182764861,0.102727082
942604,135,0.085858285,0.106723496,0.113126155,0.131216564,0.13100783,0.110658698,0.211837572,0.1095714
2062308,204,0.084111098,0.118409738,0.088403985,0.118989593,0.156926776,0.122741082,0.215003979,0.095413748
1139732,168,0.120480152,0.106636036,0.127257859,0.124952698,0.117735413,0.103529301,0.17711615,0.122292391
1263442,201,0.108286925,0.120254882,0.114098617,0.128650304,0.126475602,0.105282717,0.191255859,0.105695095
907147,59,0.092802861,0.124990086,0.11663181,0.133242741,0.133327768,0.112344576,0.18439201,0.102268148
1097511,165,0.117626831,0.115243873,0.12447798,0.124566787,0.122039951,0.102025764,0.175379909,0.118638905
352252,30,0.112167353,0.117250179,0.1207133,0.132644433,0.120187069,0.102742528,0.179023737,0.115271401
582812,74,0.104933322,0.112595643,0.124144812,0.126486271,0.123067303,0.101887905,0.183039338,0.123845406
1134737,127,0.097171684,0.117132772,0.119316842,0.138397069,0.135402698,0.106038208,0.18319439,0.103346337
382517,91,0.08604233,0.122345082,0.110876979,0.133371124,0.140203068,0.109554654,0.196965058,0.100641705
677150,156,0.116703584,0.108357301,0.125611182,0.122949221,0.118795243,0.107310685,0.178184922,0.122087862
398835,61,0.102683546,0.116201906,0.114715923,0.12053702,0.124802415,0.108157252,0.204106157,0.108795782
4434674,409,0.092870058,0.119314914,0.118555014,0.133976875,0.12912068,0.105194546,0.189309039,0.111658874
1248458,45,0.094784258,0.126352417,0.110698136,0.129660991,0.133894029,0.106252424,0.193908423,0.104449321
9753630,768,0.094369117,0.125388404,0.117349767,0.134262808,0.133028031,0.113255423,0.18530957,0.09703688
3472415,223,0.088186345,0.126293529,0.106528819,0.127551158,0.133972347,0.107499028,0.205637265,0.104331509
1625469,152,0.099087783,0.121808199,0.112180805,0.129685025,0.128265702,0.108524586,0.196402668,0.104045232
1352069,179,0.095991411,0.122742011,0.118352489,0.134659515,0.131404077,0.106932709,0.191221369,0.098696419
2373021,267,0.079184119,0.136592803,0.11128181,0.129446902,0.131441644,0.109725493,0.203164353,0.099162876
2725557,280,0.103563687,0.112516292,0.125575575,0.138050727,0.130062912,0.099091127,0.181951526,0.109188154
1697809,104,0.095676703,0.12442086,0.113811224,0.128015025,0.134199125,0.111203691,0.186153164,0.106520209
396905,121,0.092221177,0.124886465,0.115798239,0.132856098,0.134990086,0.107251424,0.184984547,0.107011964
3095075,233,0.128270306,0.103664516,0.127607114,0.125913979,0.11819889,0.10802765,0.166808542,0.121509004
630431,115,0.114169428,0.109487989,0.113348353,0.123766827,0.120936634,0.111982784,0.194251265,0.11205672
943565,119,0.097363104,0.107571779,0.12351665,0.132134684,0.129538658,0.103647719,0.188898329,0.117329077
730407,91,0.091188741,0.120315557,0.118570435,0.13763689,0.140381361,0.110137063,0.179924995,0.101844958
4891781,269,0.085526676,0.112872239,0.11573151,0.136861498,0.134341546,0.110723193,0.199725995,0.104217342
1045631,60,0.126771156,0.116544153,0.12316992,0.128370399,0.12014087,0.10157291,0.174580961,0.108849632
246094,39,0.090241398,0.119288203,0.116333057,0.130734764,0.131521472,0.102505659,0.192628211,0.116747236
1055886,109,0.0920004,0.117560266,0.117883201,0.13332695,0.139988505,0.108878265,0.185428659,0.104933755
1442990,117,0.11462348,0.120618824,0.110484904,0.12729312,0.127560032,0.107956839,0.183815233,0.10764757
308276,18,0.091162594,0.125156446,0.11328586,0.132128286,0.131176313,0.115886389,0.186667975,0.104536137
1460352,294,0.110834451,0.118528823,0.127250458,0.13157607,0.126760912,0.103696574,0.17196408,0.109388632
338831,23,0.09101938,0.11269231,0.115851147,0.133174531,0.135498238,0.105146631,0.195327438,0.111290326
744448,252,0.106009374,0.114105248,0.123040639,0.137337774,0.129509828,0.104144552,0.182832382,0.103020202
2192828,420,0.115584421,0.136168859,0.116325094,0.127035032,0.117529764,0.098798273,0.18474033,0.103818227
2049904,147,0.087050353,0.12482007,0.119538117,0.138064957,0.133805115,0.101216539,0.192177162,0.103327687
1217412,92,0.095432992,0.122807458,0.121692209,0.137461312,0.133774519,0.10596864,0.181926971,0.100935898
1139068,389,0.114590478,0.111408889,0.123787987,0.133383249,0.126071716,0.106232894,0.17002124,0.114503546
497449,144,0.10159762,0.117296735,0.116115877,0.135560368,0.126958614,0.103644603,0.194431484,0.1043947
630784,103,0.113886866,0.13833313,0.101351389,0.121695469,0.118577274,0.106795515,0.202630842,0.096729514
